guest_id,room_id,room_type,preferred_floor,wants_breakfast,wants_parking,needs_accessibility,preferred_view,min_room_size_sqm,willing_to_pay_extra,rating
GUEST003664,PROP004_R0003,Suite,1,True,False,False,City View,16,False,5
GUEST003664,PROP001_R0013,Suite,2,False,True,False,Standard,46,False,5
GUEST003664,PROP010_R0007,Suite,3,True,True,False,Garden View,43,False,4
GUEST003664,PROP004_R0028,Suite,4,False,False,False,Garden View,46,False,5
GUEST003665,PROP002_R0022,Standard,4,True,True,False,Standard,33,False,3
GUEST003665,PROP002_R0023,Deluxe,3,True,True,False,Sea View,44,True,4
GUEST003665,PROP002_R0009,Standard,3,True,False,False,City View,43,False,5
GUEST003665,PROP008_R0004,Family,4,False,False,False,Standard,38,True,5
GUEST003665,PROP008_R0007,Suite,5,True,True,False,Garden View,46,True,3
GUEST003666,PROP002_R0001,Standard,4,False,True,False,Garden View,18,True,4
GUEST003666,PROP001_R0025,Standard,3,True,True,False,Garden View,28,True,5
GUEST003666,PROP010_R0015,Deluxe,1,True,True,False,Garden View,49,False,5
GUEST003667,PROP007_R0009,Standard,5,True,False,False,Mountain View,21,False,3
GUEST003667,PROP006_R0017,Deluxe,4,True,True,False,Garden View,24,False,5
GUEST003667,PROP010_R0014,Family,2,False,True,False,Mountain View,41,True,4
GUEST003667,PROP007_R0007,Deluxe,2,False,True,True,Garden View,16,True,4
GUEST003668,PROP007_R0029,Suite,3,False,False,False,Garden View,46,False,4
GUEST003668,PROP003_R0001,Family,1,True,False,False,Mountain View,39,True,4
GUEST003669,PROP009_R0019,Deluxe,5,True,True,False,Mountain View,28,False,5
GUEST003669,PROP003_R0012,Deluxe,2,False,True,False,Sea View,19,True,3
GUEST003669,PROP008_R0009,Standard,3,True,True,False,Standard,35,True,5
GUEST003669,PROP009_R0020,Standard,4,True,True,False,Garden View,35,False,5
GUEST003669,PROP006_R0003,Standard,4,True,False,False,Mountain View,27,True,3
GUEST003669,PROP009_R0027,Deluxe,4,False,True,False,Mountain View,18,False,5
GUEST003669,PROP010_R0003,Deluxe,5,True,True,False,Sea View,23,True,5
GUEST003670,PROP002_R0006,Standard,5,False,False,False,Standard,25,False,5
GUEST003670,PROP007_R0003,Standard,4,False,False,False,Garden View,22,True,5
GUEST003670,PROP002_R0002,Family,3,True,True,False,Garden View,38,False,3
GUEST003670,PROP001_R0021,Suite,1,False,True,False,Mountain View,20,False,3
GUEST003670,PROP010_R0002,Suite,1,True,False,False,Sea View,41,True,5
GUEST003671,PROP001_R0019,Standard,3,False,True,False,Sea View,19,True,4
GUEST003671,PROP005_R0010,Standard,2,True,False,False,Garden View,43,True,4
GUEST003672,PROP004_R0018,Standard,1,True,False,False,Garden View,46,True,3
GUEST003672,PROP004_R0005,Standard,5,True,False,False,Standard,42,True,4
GUEST003672,PROP007_R0020,Suite,1,True,False,False,Garden View,20,False,4
GUEST003673,PROP009_R0029,Standard,4,False,False,False,Standard,20,True,5
GUEST003673,PROP008_R0024,Standard,5,True,False,False,Standard,47,True,5
GUEST003673,PROP010_R0016,Deluxe,1,False,True,False,City View,43,True,4
GUEST003673,PROP009_R0021,Suite,2,True,False,False,Mountain View,16,False,4
GUEST003673,PROP003_R0017,Suite,4,False,True,False,Standard,21,False,4
GUEST003673,PROP007_R0001,Standard,3,False,False,True,Sea View,33,True,5
GUEST003673,PROP009_R0004,Standard,3,True,True,False,Mountain View,17,True,3
GUEST003673,PROP008_R0012,Deluxe,2,True,True,False,Standard,17,True,4
GUEST003674,PROP010_R0029,Deluxe,2,True,False,True,Garden View,39,True,3
GUEST003674,PROP007_R0008,Standard,1,True,False,False,Mountain View,34,False,5
GUEST003674,PROP003_R0003,Standard,1,True,True,False,Sea View,35,False,4
GUEST003674,PROP002_R0027,Family,5,True,False,False,Standard,20,False,4
GUEST003674,PROP009_R0015,Standard,3,True,True,False,Mountain View,45,True,5
GUEST003674,PROP002_R0016,Standard,1,True,True,False,Standard,16,True,5
GUEST003674,PROP009_R0009,Family,1,False,False,False,Garden View,39,False,5
GUEST003675,PROP003_R0011,Deluxe,5,True,True,False,City View,25,True,5
GUEST003675,PROP007_R0005,Standard,4,True,False,False,Garden View,45,False,5
GUEST003675,PROP008_R0005,Standard,5,False,False,False,City View,32,True,3
GUEST003675,PROP006_R0026,Standard,4,False,True,True,Sea View,16,True,4
GUEST003676,PROP005_R0017,Deluxe,1,True,False,False,Mountain View,50,True,5
GUEST003676,PROP008_R0015,Standard,1,True,False,False,Standard,48,True,4
GUEST003676,PROP002_R0018,Family,1,True,True,False,City View,30,True,4
GUEST003676,PROP001_R0012,Suite,5,True,False,False,Sea View,18,False,5
GUEST003676,PROP007_R0028,Suite,5,True,False,False,Standard,48,False,5
GUEST003676,PROP010_R0025,Penthouse,5,False,False,False,Garden View,48,True,4
GUEST003677,PROP004_R0005,Standard,5,False,False,False,City View,33,True,4
GUEST003677,PROP008_R0014,Deluxe,1,True,True,False,Mountain View,36,True,4
GUEST003677,PROP005_R0020,Deluxe,1,False,True,False,City View,36,False,4
GUEST003677,PROP010_R0004,Standard,1,True,True,False,Garden View,27,False,3
GUEST003677,PROP002_R0013,Standard,3,True,False,False,Garden View,17,True,5
GUEST003677,PROP007_R0016,Standard,5,True,False,False,Sea View,43,False,4
GUEST003678,PROP009_R0030,Suite,4,True,True,False,Standard,47,True,5
GUEST003678,PROP001_R0019,Standard,4,True,True,False,Sea View,39,False,5
GUEST003678,PROP006_R0023,Family,2,True,False,False,Sea View,41,True,4
GUEST003678,PROP002_R0020,Standard,3,False,True,False,City View,26,False,3
GUEST003678,PROP001_R0012,Suite,1,True,False,False,Mountain View,36,True,4
GUEST003678,PROP006_R0006,Standard,5,True,True,False,Mountain View,28,False,4
GUEST003679,PROP006_R0017,Deluxe,5,True,True,False,Mountain View,26,False,5
GUEST003679,PROP004_R0003,Suite,3,False,True,False,City View,43,False,5
GUEST003679,PROP009_R0005,Family,2,True,False,False,City View,42,False,3
GUEST003679,PROP009_R0016,Standard,3,True,True,False,Garden View,23,True,5
GUEST003680,PROP005_R0018,Penthouse,2,False,False,False,Garden View,46,False,4
GUEST003680,PROP008_R0022,Deluxe,1,False,True,False,Standard,19,True,5
GUEST003680,PROP007_R0013,Suite,3,True,False,False,Garden View,49,False,4
GUEST003680,PROP003_R0022,Suite,4,True,True,False,Garden View,30,True,5
GUEST003680,PROP001_R0023,Standard,5,True,False,False,Garden View,36,False,3
GUEST003680,PROP008_R0023,Deluxe,3,True,True,False,City View,37,False,5
GUEST003681,PROP003_R0008,Deluxe,5,False,True,False,Standard,25,False,5
GUEST003681,PROP007_R0028,Suite,1,True,False,False,Standard,30,False,4
GUEST003681,PROP001_R0006,Penthouse,5,True,True,False,Sea View,29,False,5
GUEST003681,PROP010_R0029,Deluxe,2,False,False,False,Standard,50,False,5
GUEST003682,PROP008_R0022,Deluxe,2,False,False,False,Sea View,28,True,5
GUEST003682,PROP003_R0027,Standard,3,True,False,False,Standard,39,False,4
GUEST003682,PROP003_R0014,Deluxe,1,True,False,False,Sea View,35,False,3
GUEST003682,PROP004_R0025,Deluxe,5,True,False,True,Standard,35,False,4
GUEST003682,PROP006_R0007,Deluxe,4,True,False,False,Mountain View,43,False,5
GUEST003682,PROP002_R0030,Standard,5,True,True,False,City View,16,True,5
GUEST003683,PROP003_R0010,Standard,1,True,True,False,Mountain View,43,False,3
GUEST003683,PROP003_R0019,Deluxe,2,False,False,False,City View,49,False,5
GUEST003683,PROP003_R0013,Standard,1,False,True,False,City View,22,False,5
GUEST003683,PROP007_R0015,Family,4,True,False,False,Mountain View,40,False,5
GUEST003683,PROP006_R0023,Family,4,False,True,False,Sea View,36,False,3
GUEST003683,PROP006_R0008,Deluxe,1,False,False,False,Garden View,44,False,5
GUEST003683,PROP003_R0011,Deluxe,5,False,True,False,Mountain View,29,False,5
GUEST003684,PROP001_R0030,Standard,5,True,True,False,Mountain View,39,False,3
GUEST003684,PROP001_R0008,Deluxe,5,False,False,False,Garden View,20,False,4
GUEST003684,PROP007_R0008,Standard,4,True,True,False,City View,45,False,3
GUEST003684,PROP003_R0027,Standard,3,True,True,False,Standard,25,False,5
GUEST003684,PROP002_R0014,Deluxe,3,False,False,False,Standard,42,True,3
GUEST003685,PROP001_R0003,Standard,3,True,True,False,Garden View,44,True,3
GUEST003685,PROP009_R0008,Standard,4,False,False,False,Standard,36,False,5
GUEST003685,PROP004_R0015,Standard,2,True,False,True,Garden View,47,True,4
GUEST003685,PROP003_R0010,Standard,5,True,False,False,Sea View,36,False,4
GUEST003685,PROP009_R0018,Deluxe,2,False,False,False,Standard,16,True,4
GUEST003685,PROP004_R0010,Deluxe,5,True,False,False,City View,49,False,4
GUEST003685,PROP007_R0023,Standard,4,True,False,False,Garden View,31,True,5
GUEST003685,PROP003_R0021,Deluxe,4,False,False,False,Garden View,42,False,5
GUEST003686,PROP001_R0006,Penthouse,4,True,False,False,City View,26,False,5
GUEST003686,PROP001_R0015,Suite,2,True,True,False,Garden View,35,True,4
GUEST003686,PROP003_R0013,Standard,3,True,False,False,Garden View,19,True,4
GUEST003686,PROP002_R0027,Family,4,False,False,True,Sea View,24,False,4
GUEST003686,PROP005_R0022,Family,5,False,True,False,Sea View,34,False,4
GUEST003686,PROP010_R0028,Deluxe,5,True,False,True,Garden View,18,False,3
GUEST003686,PROP006_R0010,Suite,4,False,True,False,City View,29,False,4
GUEST003686,PROP001_R0011,Suite,1,True,False,False,Garden View,16,False,4
GUEST003687,PROP009_R0009,Family,2,True,True,False,Standard,19,False,3
GUEST003687,PROP010_R0015,Deluxe,5,True,False,False,Standard,41,True,4
GUEST003687,PROP001_R0017,Suite,1,True,False,False,Mountain View,42,False,5
GUEST003687,PROP001_R0003,Standard,1,True,False,False,City View,30,False,5
GUEST003687,PROP005_R0011,Deluxe,3,True,False,False,Garden View,41,True,3
GUEST003687,PROP001_R0025,Standard,4,True,False,False,Standard,23,False,3
GUEST003687,PROP010_R0012,Deluxe,5,True,False,False,Garden View,32,True,4
GUEST003687,PROP008_R0003,Standard,4,False,False,False,Mountain View,40,False,4
GUEST003688,PROP006_R0023,Family,2,False,False,False,Standard,36,False,4
GUEST003688,PROP008_R0026,Suite,2,True,False,False,City View,37,True,4
GUEST003688,PROP004_R0010,Deluxe,5,True,True,False,Mountain View,18,True,3
GUEST003688,PROP001_R0001,Standard,1,True,True,False,Mountain View,50,True,5
GUEST003689,PROP007_R0004,Family,3,False,True,False,Mountain View,47,True,5
GUEST003689,PROP010_R0012,Deluxe,5,True,False,False,Sea View,22,False,4
GUEST003689,PROP001_R0018,Family,1,False,True,False,Garden View,37,False,5
GUEST003689,PROP010_R0007,Suite,5,True,False,False,Garden View,40,False,5
GUEST003689,PROP008_R0008,Penthouse,2,False,False,False,Sea View,26,False,5
GUEST003689,PROP005_R0014,Standard,2,True,True,False,Garden View,21,True,5
GUEST003689,PROP009_R0024,Standard,4,True,False,False,City View,21,False,4
GUEST003689,PROP009_R0028,Standard,4,False,True,False,Garden View,17,False,5
GUEST003690,PROP002_R0021,Deluxe,3,False,True,True,Sea View,23,False,5
GUEST003690,PROP010_R0010,Family,1,True,True,False,Sea View,32,False,5
GUEST003690,PROP008_R0020,Deluxe,3,True,True,False,Sea View,29,False,5
GUEST003690,PROP005_R0018,Penthouse,5,True,True,False,City View,27,True,3
GUEST003690,PROP004_R0020,Family,2,True,False,False,Standard,20,True,4
GUEST003690,PROP001_R0027,Suite,3,True,False,False,City View,17,False,5
GUEST003690,PROP008_R0025,Suite,3,True,False,True,City View,46,False,5
GUEST003690,PROP006_R0023,Family,5,True,False,False,Mountain View,45,False,3
GUEST003691,PROP001_R0019,Standard,3,False,False,False,City View,23,True,5
GUEST003691,PROP005_R0023,Suite,4,True,True,False,City View,25,False,5
GUEST003691,PROP007_R0014,Suite,2,False,False,False,Garden View,47,False,5
GUEST003691,PROP008_R0029,Standard,1,False,False,False,Garden View,48,False,5
GUEST003691,PROP007_R0026,Standard,2,True,False,False,Sea View,30,False,4
GUEST003691,PROP004_R0006,Standard,5,True,False,False,Standard,21,True,5
GUEST003691,PROP001_R0002,Deluxe,3,False,True,False,Garden View,27,True,4
GUEST003691,PROP004_R0016,Suite,2,True,True,False,Sea View,35,True,4
GUEST003692,PROP002_R0015,Standard,3,True,True,False,Garden View,49,True,5
GUEST003692,PROP001_R0014,Deluxe,4,True,True,False,Sea View,44,False,4
GUEST003693,PROP001_R0004,Deluxe,4,True,True,True,Standard,33,True,4
GUEST003693,PROP006_R0011,Standard,5,False,True,False,Mountain View,35,True,5
GUEST003693,PROP003_R0012,Deluxe,2,False,True,False,City View,34,False,5
GUEST003693,PROP001_R0025,Standard,4,False,True,False,Mountain View,43,False,5
GUEST003694,PROP001_R0021,Suite,3,True,True,False,Garden View,36,False,5
GUEST003694,PROP001_R0009,Standard,1,False,True,False,Sea View,42,False,5
GUEST003694,PROP009_R0026,Standard,5,False,False,True,Garden View,32,False,4
GUEST003694,PROP010_R0002,Suite,5,False,True,False,City View,33,True,5
GUEST003694,PROP007_R0030,Suite,4,True,False,False,Garden View,23,False,4
GUEST003694,PROP005_R0014,Standard,4,False,False,False,Garden View,15,False,3
GUEST003695,PROP002_R0029,Deluxe,5,True,False,False,Mountain View,21,False,5
GUEST003695,PROP003_R0030,Family,1,True,False,False,City View,42,False,5
GUEST003695,PROP005_R0015,Deluxe,4,True,True,False,Mountain View,33,False,5
GUEST003695,PROP003_R0024,Suite,3,True,True,False,Sea View,48,False,4
GUEST003696,PROP001_R0008,Deluxe,3,True,False,False,Mountain View,18,True,4
GUEST003696,PROP009_R0028,Standard,1,False,False,False,Standard,44,False,3
GUEST003696,PROP009_R0019,Deluxe,2,True,False,False,City View,31,False,4
GUEST003696,PROP003_R0018,Standard,1,True,False,False,City View,39,True,5
GUEST003696,PROP001_R0017,Suite,2,False,False,False,Garden View,25,False,4
GUEST003697,PROP007_R0017,Standard,4,True,True,False,Standard,25,True,4
GUEST003697,PROP004_R0007,Standard,5,False,True,False,Sea View,45,True,5
GUEST003697,PROP002_R0001,Standard,4,True,True,False,City View,31,True,4
GUEST003697,PROP010_R0019,Standard,1,False,True,False,Standard,37,False,5
GUEST003697,PROP002_R0005,Standard,2,True,True,False,City View,50,False,4
GUEST003697,PROP007_R0019,Deluxe,2,True,False,False,Standard,37,False,5
GUEST003697,PROP004_R0022,Standard,5,False,True,False,City View,23,True,5
GUEST003698,PROP005_R0019,Deluxe,2,True,True,False,Mountain View,33,False,4
GUEST003698,PROP003_R0020,Family,3,False,False,False,Garden View,28,False,5
GUEST003698,PROP009_R0014,Standard,4,False,True,False,City View,38,True,5
GUEST003698,PROP009_R0029,Standard,5,True,False,False,City View,48,False,5
GUEST003698,PROP001_R0024,Deluxe,5,True,True,False,Sea View,29,False,3
GUEST003698,PROP004_R0006,Standard,3,True,True,True,City View,16,True,5
GUEST003698,PROP008_R0016,Standard,1,True,True,False,City View,47,True,4
GUEST003699,PROP010_R0027,Standard,5,True,False,False,Standard,39,False,4
GUEST003699,PROP001_R0010,Standard,2,False,False,False,Standard,17,False,4
GUEST003699,PROP006_R0021,Deluxe,5,True,True,False,Standard,16,True,5
GUEST003699,PROP003_R0001,Family,2,True,False,False,City View,28,True,4
GUEST003699,PROP009_R0011,Deluxe,2,True,False,False,City View,46,False,4
GUEST003699,PROP001_R0021,Suite,4,False,True,False,Mountain View,27,False,4
GUEST003699,PROP004_R0017,Penthouse,3,False,True,False,Mountain View,21,True,5
GUEST003700,PROP007_R0030,Suite,2,True,True,False,Mountain View,50,False,4
GUEST003700,PROP010_R0013,Deluxe,3,True,False,False,Mountain View,43,False,5
GUEST003700,PROP005_R0015,Deluxe,1,False,True,False,Mountain View,27,True,5
GUEST003700,PROP009_R0010,Deluxe,4,False,True,False,Sea View,27,False,5
GUEST003700,PROP005_R0024,Standard,5,True,False,False,Mountain View,16,False,4
GUEST003700,PROP007_R0008,Standard,5,False,True,False,Standard,38,True,4
GUEST003700,PROP005_R0019,Deluxe,2,True,True,False,Standard,48,True,4
GUEST003700,PROP004_R0013,Suite,1,True,False,False,Garden View,33,False,5
GUEST003701,PROP002_R0015,Standard,3,True,False,False,Garden View,46,True,5
GUEST003701,PROP003_R0030,Family,5,False,False,False,Mountain View,31,True,3
GUEST003701,PROP002_R0007,Standard,1,True,True,False,Standard,27,False,4
GUEST003701,PROP006_R0024,Suite,1,False,True,False,Standard,47,False,5
GUEST003701,PROP006_R0016,Suite,3,False,False,False,Sea View,37,True,4
GUEST003701,PROP005_R0030,Deluxe,5,True,False,False,City View,16,False,5
GUEST003701,PROP007_R0012,Standard,2,False,False,True,Sea View,50,False,5
GUEST003701,PROP003_R0002,Standard,2,False,False,False,Standard,46,False,4
GUEST003702,PROP005_R0010,Standard,4,False,False,False,Mountain View,50,True,4
GUEST003702,PROP002_R0008,Standard,1,True,False,False,Mountain View,42,False,3
GUEST003702,PROP006_R0014,Deluxe,2,False,True,False,Garden View,35,False,5
GUEST003703,PROP010_R0015,Deluxe,1,True,False,False,Mountain View,21,False,5
GUEST003703,PROP010_R0022,Standard,2,True,True,False,Standard,50,False,4
GUEST003703,PROP010_R0011,Deluxe,2,True,True,False,Mountain View,50,False,4
GUEST003703,PROP003_R0020,Family,2,True,True,False,Sea View,21,False,4
GUEST003704,PROP009_R0018,Deluxe,2,True,True,False,Mountain View,40,False,5
GUEST003704,PROP004_R0007,Standard,2,True,False,False,Garden View,28,False,5
GUEST003704,PROP008_R0003,Standard,3,True,False,False,Mountain View,32,True,4
GUEST003705,PROP006_R0002,Deluxe,1,False,True,False,Mountain View,34,False,4
GUEST003705,PROP001_R0014,Deluxe,5,False,False,False,Sea View,27,False,4
GUEST003705,PROP009_R0003,Standard,1,True,False,True,City View,47,True,3
GUEST003705,PROP006_R0007,Deluxe,4,True,True,False,City View,34,False,3
GUEST003706,PROP006_R0008,Deluxe,1,True,True,False,Sea View,50,False,4
GUEST003706,PROP003_R0023,Deluxe,1,True,True,False,Mountain View,24,False,5
GUEST003706,PROP006_R0022,Deluxe,1,True,True,True,City View,27,False,4
GUEST003706,PROP007_R0002,Family,1,True,False,False,City View,29,False,3
GUEST003706,PROP001_R0009,Standard,4,True,False,True,Garden View,41,False,5
GUEST003706,PROP009_R0012,Family,4,True,True,False,Mountain View,27,False,3
GUEST003706,PROP003_R0002,Standard,1,True,False,False,City View,50,False,5
GUEST003707,PROP009_R0016,Standard,5,True,False,False,Mountain View,40,False,4
GUEST003707,PROP009_R0030,Suite,3,True,False,False,Sea View,22,False,3
GUEST003707,PROP010_R0028,Deluxe,2,False,True,False,Garden View,44,True,5
GUEST003708,PROP005_R0024,Standard,2,False,False,False,City View,28,False,5
GUEST003708,PROP001_R0016,Suite,3,True,False,False,Sea View,26,True,4
GUEST003709,PROP002_R0030,Standard,3,True,True,False,Sea View,40,True,5
GUEST003709,PROP004_R0017,Penthouse,3,True,False,False,Standard,35,True,5
GUEST003709,PROP001_R0009,Standard,1,True,True,False,City View,15,False,5
GUEST003709,PROP010_R0016,Deluxe,3,True,True,False,Sea View,25,False,5
GUEST003710,PROP002_R0019,Suite,3,True,False,False,City View,25,False,4
GUEST003710,PROP009_R0020,Standard,3,False,False,False,Mountain View,50,True,5
GUEST003711,PROP009_R0006,Standard,5,False,False,False,Garden View,49,False,5
GUEST003711,PROP010_R0018,Deluxe,4,False,False,True,Standard,18,True,5
GUEST003711,PROP001_R0004,Deluxe,4,True,False,False,Sea View,44,False,3
GUEST003711,PROP009_R0008,Standard,3,True,True,False,Sea View,50,True,3
GUEST003711,PROP004_R0015,Standard,3,True,False,False,Mountain View,43,True,4
GUEST003711,PROP010_R0025,Penthouse,2,True,False,False,Sea View,43,False,4
GUEST003712,PROP003_R0030,Family,2,True,False,False,City View,15,False,5
GUEST003712,PROP009_R0004,Standard,3,True,False,False,Garden View,16,False,5
GUEST003712,PROP008_R0021,Deluxe,2,True,True,False,Mountain View,45,False,4
GUEST003712,PROP009_R0013,Family,3,False,False,False,Sea View,35,False,4
GUEST003712,PROP008_R0004,Family,1,True,True,False,Mountain View,43,False,4
GUEST003712,PROP001_R0004,Deluxe,1,True,False,False,Mountain View,16,True,5
GUEST003713,PROP004_R0003,Suite,5,False,True,False,Mountain View,19,False,4
GUEST003713,PROP007_R0019,Deluxe,4,True,True,False,Garden View,19,False,5
GUEST003713,PROP009_R0004,Standard,4,True,True,False,Standard,37,False,4
GUEST003713,PROP005_R0015,Deluxe,5,True,True,False,City View,44,True,4
GUEST003713,PROP006_R0019,Standard,1,True,False,False,Mountain View,43,False,5
GUEST003713,PROP003_R0016,Deluxe,3,True,False,False,Mountain View,29,True,5
GUEST003713,PROP002_R0017,Standard,5,False,False,False,City View,15,False,5
GUEST003713,PROP003_R0015,Standard,1,True,False,False,Standard,48,False,5
GUEST003714,PROP002_R0015,Standard,5,True,True,False,Mountain View,31,True,4
GUEST003714,PROP008_R0025,Suite,4,True,False,False,City View,49,True,4
GUEST003714,PROP005_R0017,Deluxe,1,True,True,False,City View,29,True,5
GUEST003714,PROP001_R0004,Deluxe,4,True,False,False,Standard,27,False,3
GUEST003714,PROP005_R0025,Family,2,True,True,False,Standard,47,True,5
GUEST003714,PROP010_R0018,Deluxe,3,True,False,False,Standard,46,False,4
GUEST003714,PROP008_R0019,Standard,4,False,False,False,Mountain View,33,False,5
GUEST003715,PROP004_R0008,Deluxe,5,False,True,False,Garden View,46,False,5
GUEST003715,PROP003_R0005,Standard,4,False,True,False,Sea View,20,False,5
GUEST003715,PROP004_R0030,Deluxe,3,True,False,False,Standard,50,False,5
GUEST003715,PROP008_R0001,Suite,4,True,False,False,Sea View,29,False,5
GUEST003715,PROP002_R0018,Family,4,False,True,False,Mountain View,31,True,3
GUEST003715,PROP005_R0016,Family,1,False,True,True,Standard,17,False,5
GUEST003715,PROP001_R0005,Standard,1,True,False,False,Standard,47,True,5
GUEST003715,PROP005_R0002,Penthouse,3,False,False,True,Garden View,37,True,4
GUEST003716,PROP003_R0025,Standard,2,False,False,False,City View,44,True,5
GUEST003716,PROP005_R0023,Suite,1,False,True,True,City View,30,False,5
GUEST003716,PROP003_R0007,Suite,5,True,False,False,City View,29,False,5
GUEST003716,PROP004_R0029,Standard,2,True,False,False,Standard,30,True,3
GUEST003717,PROP001_R0004,Deluxe,4,False,False,False,Sea View,47,True,4
GUEST003717,PROP004_R0021,Family,3,True,True,False,Mountain View,17,False,5
GUEST003717,PROP004_R0005,Standard,1,True,False,False,Standard,15,False,5
GUEST003717,PROP001_R0008,Deluxe,5,True,False,False,Garden View,43,False,5
GUEST003717,PROP005_R0029,Suite,3,True,True,False,City View,46,True,4
GUEST003718,PROP005_R0019,Deluxe,2,True,True,False,Garden View,44,True,5
GUEST003718,PROP006_R0008,Deluxe,4,True,True,False,Sea View,47,False,4
GUEST003718,PROP002_R0006,Standard,5,False,False,False,Garden View,47,False,5
GUEST003719,PROP005_R0024,Standard,4,False,False,False,Standard,23,True,4
GUEST003719,PROP001_R0012,Suite,1,True,True,False,City View,30,True,4
GUEST003719,PROP002_R0017,Standard,4,False,False,False,City View,42,False,4
GUEST003720,PROP006_R0027,Standard,1,True,False,False,City View,42,False,5
GUEST003720,PROP001_R0007,Standard,4,True,False,False,Garden View,47,True,5
GUEST003720,PROP006_R0028,Family,2,False,False,False,Garden View,18,False,3
GUEST003720,PROP004_R0007,Standard,2,False,True,False,Mountain View,24,True,5
GUEST003720,PROP005_R0006,Deluxe,1,True,False,True,Sea View,41,False,5
GUEST003720,PROP001_R0028,Deluxe,2,False,True,False,Standard,19,False,5
GUEST003720,PROP004_R0026,Deluxe,5,False,False,False,Sea View,17,False,5
GUEST003720,PROP004_R0015,Standard,2,False,False,False,Mountain View,35,True,5
GUEST003721,PROP007_R0007,Deluxe,5,True,False,True,Mountain View,46,False,3
GUEST003721,PROP010_R0026,Deluxe,4,False,True,True,City View,21,False,4
GUEST003721,PROP001_R0012,Suite,5,True,False,False,Garden View,45,False,5
GUEST003721,PROP001_R0015,Suite,1,True,False,False,Sea View,20,False,5
GUEST003722,PROP001_R0016,Suite,5,True,False,False,Standard,20,True,5
GUEST003722,PROP007_R0013,Suite,2,True,True,False,City View,32,True,4
GUEST003722,PROP001_R0021,Suite,2,False,True,False,City View,24,False,5
GUEST003723,PROP008_R0017,Standard,4,False,True,False,Standard,43,True,5
GUEST003723,PROP005_R0012,Deluxe,4,False,False,False,City View,31,True,3
GUEST003723,PROP007_R0018,Deluxe,5,False,False,False,Sea View,46,False,5
GUEST003723,PROP003_R0025,Standard,3,True,True,False,City View,37,True,5
GUEST003723,PROP003_R0014,Deluxe,2,True,False,False,Mountain View,16,False,4
GUEST003723,PROP002_R0013,Standard,2,True,True,False,Garden View,34,False,3
GUEST003723,PROP001_R0018,Family,5,False,False,False,City View,29,True,3
GUEST003723,PROP005_R0029,Suite,3,True,False,False,Mountain View,39,True,5
GUEST003724,PROP003_R0026,Standard,4,True,True,False,Standard,49,False,5
GUEST003724,PROP005_R0003,Deluxe,3,True,False,False,Sea View,16,False,5
GUEST003724,PROP002_R0015,Standard,4,True,False,False,Standard,15,False,3
GUEST003724,PROP010_R0024,Deluxe,5,False,True,False,Garden View,34,False,5
GUEST003724,PROP006_R0016,Suite,5,True,False,False,Sea View,27,True,3
GUEST003725,PROP001_R0004,Deluxe,5,True,True,False,Mountain View,36,False,5
GUEST003725,PROP008_R0006,Standard,3,True,False,True,Mountain View,28,False,4
GUEST003726,PROP007_R0030,Suite,4,True,True,False,Sea View,20,True,3
GUEST003726,PROP007_R0020,Suite,2,True,False,False,City View,39,False,4
GUEST003726,PROP006_R0018,Deluxe,5,True,False,False,Standard,24,False,4
GUEST003727,PROP010_R0001,Deluxe,4,False,True,False,City View,28,False,3
GUEST003727,PROP002_R0024,Standard,1,False,False,False,Standard,35,True,4
GUEST003727,PROP006_R0030,Suite,5,False,True,True,City View,37,False,5
GUEST003727,PROP005_R0010,Standard,1,True,True,False,Standard,50,False,4
GUEST003727,PROP009_R0018,Deluxe,1,True,False,False,Mountain View,25,True,5
GUEST003728,PROP006_R0007,Deluxe,3,True,False,False,Mountain View,24,True,4
GUEST003728,PROP001_R0018,Family,4,False,True,False,Mountain View,19,True,5
GUEST003729,PROP009_R0027,Deluxe,4,True,True,False,Standard,50,False,4
GUEST003729,PROP002_R0030,Standard,3,False,True,False,Mountain View,36,True,5
GUEST003729,PROP005_R0001,Suite,5,True,True,False,Sea View,36,True,3
GUEST003729,PROP010_R0018,Deluxe,5,False,False,False,Mountain View,40,False,5
GUEST003730,PROP004_R0021,Family,2,False,False,False,Garden View,47,False,4
GUEST003730,PROP007_R0023,Standard,2,False,False,False,City View,45,True,4
GUEST003730,PROP010_R0030,Deluxe,5,False,True,False,City View,16,True,4
GUEST003730,PROP008_R0015,Standard,2,True,True,False,City View,31,False,4
GUEST003730,PROP002_R0022,Standard,5,True,True,True,City View,33,False,5
GUEST003730,PROP008_R0028,Standard,5,True,True,False,Garden View,33,True,4
GUEST003730,PROP003_R0006,Standard,3,False,False,False,Standard,44,False,5
GUEST003730,PROP005_R0024,Standard,5,False,False,False,Sea View,43,False,5
GUEST003731,PROP007_R0011,Standard,5,False,True,False,Mountain View,16,True,5
GUEST003731,PROP005_R0007,Standard,2,True,True,False,City View,37,True,4
GUEST003731,PROP006_R0006,Standard,5,True,True,False,Mountain View,50,True,3
GUEST003731,PROP007_R0007,Deluxe,5,False,False,False,City View,22,True,3
GUEST003731,PROP007_R0004,Family,5,True,True,False,Mountain View,15,False,5
GUEST003731,PROP002_R0013,Standard,1,True,True,False,Garden View,39,False,5
GUEST003731,PROP003_R0020,Family,1,True,True,False,Garden View,50,False,5
GUEST003732,PROP009_R0029,Standard,5,True,False,True,Standard,50,False,4
