date,property_id,competitor_id,competitor_name,competitor_price,competitor_available_rooms,competitor_rating
2024-01-30,PROP002,COMP_4,Competitor Hotel 4,75.24,10,4.6
2024-01-30,PROP003,COMP_1,Competitor Hotel 1,94.29,6,3.8
2024-01-30,PROP003,COMP_2,Competitor Hotel 2,136.72,16,5.0
2024-01-30,PROP003,COMP_3,Competitor Hotel 3,56.99,17,4.0
2024-01-30,PROP003,COMP_4,Competitor Hotel 4,128.38,17,3.9
2024-01-30,PROP004,COMP_1,Competitor Hotel 1,133.15,34,4.4
2024-01-30,PROP004,COMP_2,Competitor Hotel 2,84.38,49,3.6
2024-01-30,PROP004,COMP_3,Competitor Hotel 3,102.34,16,4.0
2024-01-30,PROP005,COMP_1,Competitor Hotel 1,126.64,33,4.2
2024-01-30,PROP005,COMP_2,Competitor Hotel 2,129.99,2,4.1
2024-01-30,PROP005,COMP_3,Competitor Hotel 3,92.42,29,3.1
2024-01-30,PROP005,COMP_4,Competitor Hotel 4,69.35,15,3.7
2024-01-30,PROP006,COMP_1,Competitor Hotel 1,94.53,43,4.4
2024-01-30,PROP006,COMP_2,Competitor Hotel 2,131.58,37,3.6
2024-01-30,PROP006,COMP_3,Competitor Hotel 3,121.33,31,4.1
2024-01-30,PROP006,COMP_4,Competitor Hotel 4,67.36,14,3.8
2024-01-30,PROP007,COMP_1,Competitor Hotel 1,109.13,34,4.1
2024-01-30,PROP007,COMP_2,Competitor Hotel 2,123.34,28,4.6
2024-01-30,PROP007,COMP_3,Competitor Hotel 3,127.45,26,3.5
2024-01-30,PROP007,COMP_4,Competitor Hotel 4,114.65,39,4.0
2024-01-30,PROP008,COMP_1,Competitor Hotel 1,89.76,21,4.7
2024-01-30,PROP008,COMP_2,Competitor Hotel 2,128.64,36,4.4
2024-01-30,PROP008,COMP_3,Competitor Hotel 3,77.57,29,4.5
2024-01-30,PROP008,COMP_4,Competitor Hotel 4,135.23,15,4.0
2024-01-30,PROP008,COMP_5,Competitor Hotel 5,85.17,1,3.7
2024-01-30,PROP009,COMP_1,Competitor Hotel 1,59.58,32,4.8
2024-01-30,PROP009,COMP_2,Competitor Hotel 2,111.29,32,3.8
2024-01-30,PROP009,COMP_3,Competitor Hotel 3,106.8,34,4.0
2024-01-30,PROP009,COMP_4,Competitor Hotel 4,117.7,21,4.1
2024-01-30,PROP010,COMP_1,Competitor Hotel 1,115.96,15,4.1
2024-01-30,PROP010,COMP_2,Competitor Hotel 2,103.83,49,3.1
2024-01-30,PROP010,COMP_3,Competitor Hotel 3,122.06,2,3.4
2024-01-31,PROP001,COMP_1,Competitor Hotel 1,119.57,6,3.1
2024-01-31,PROP001,COMP_2,Competitor Hotel 2,157.74,10,4.4
2024-01-31,PROP001,COMP_3,Competitor Hotel 3,119.42,15,4.6
2024-01-31,PROP001,COMP_4,Competitor Hotel 4,78.68,25,3.8
2024-01-31,PROP002,COMP_1,Competitor Hotel 1,44.35,43,4.2
2024-01-31,PROP002,COMP_2,Competitor Hotel 2,152.43,18,3.8
2024-01-31,PROP002,COMP_3,Competitor Hotel 3,104.62,15,3.7
2024-01-31,PROP002,COMP_4,Competitor Hotel 4,125.4,25,3.9
2024-01-31,PROP002,COMP_5,Competitor Hotel 5,142.96,39,4.1
2024-01-31,PROP003,COMP_1,Competitor Hotel 1,85.09,20,4.0
2024-01-31,PROP003,COMP_2,Competitor Hotel 2,137.37,43,4.7
2024-01-31,PROP003,COMP_3,Competitor Hotel 3,82.91,49,4.1
2024-01-31,PROP004,COMP_1,Competitor Hotel 1,46.9,22,4.5
2024-01-31,PROP004,COMP_2,Competitor Hotel 2,65.16,28,3.8
2024-01-31,PROP004,COMP_3,Competitor Hotel 3,103.94,28,4.4
2024-01-31,PROP004,COMP_4,Competitor Hotel 4,111.34,11,4.5
2024-01-31,PROP004,COMP_5,Competitor Hotel 5,78.15,48,3.5
2024-01-31,PROP005,COMP_1,Competitor Hotel 1,44.43,44,4.2
2024-01-31,PROP005,COMP_2,Competitor Hotel 2,95.01,36,4.1
2024-01-31,PROP005,COMP_3,Competitor Hotel 3,64.87,4,4.8
2024-01-31,PROP005,COMP_4,Competitor Hotel 4,82.78,20,4.1
2024-01-31,PROP005,COMP_5,Competitor Hotel 5,124.55,26,3.4
2024-01-31,PROP006,COMP_1,Competitor Hotel 1,119.68,19,4.0
2024-01-31,PROP006,COMP_2,Competitor Hotel 2,81.82,11,4.6
2024-01-31,PROP006,COMP_3,Competitor Hotel 3,80.97,19,4.2
2024-01-31,PROP006,COMP_4,Competitor Hotel 4,74.45,45,3.6
2024-01-31,PROP007,COMP_1,Competitor Hotel 1,103.79,31,3.3
2024-01-31,PROP007,COMP_2,Competitor Hotel 2,103.09,48,3.5
2024-01-31,PROP007,COMP_3,Competitor Hotel 3,102.6,44,4.5
2024-01-31,PROP007,COMP_4,Competitor Hotel 4,47.93,3,5.1
2024-01-31,PROP007,COMP_5,Competitor Hotel 5,54.67,20,3.2
2024-01-31,PROP008,COMP_1,Competitor Hotel 1,70.92,40,2.9
2024-01-31,PROP008,COMP_2,Competitor Hotel 2,65.59,38,4.3
2024-01-31,PROP008,COMP_3,Competitor Hotel 3,50.06,33,3.4
2024-01-31,PROP008,COMP_4,Competitor Hotel 4,65.0,4,3.5
2024-01-31,PROP009,COMP_1,Competitor Hotel 1,69.74,17,3.8
2024-01-31,PROP009,COMP_2,Competitor Hotel 2,83.23,11,4.3
2024-01-31,PROP009,COMP_3,Competitor Hotel 3,65.4,2,3.8
2024-01-31,PROP009,COMP_4,Competitor Hotel 4,72.36,45,4.2
2024-01-31,PROP010,COMP_1,Competitor Hotel 1,135.27,29,3.7
2024-01-31,PROP010,COMP_2,Competitor Hotel 2,126.24,38,4.8
2024-01-31,PROP010,COMP_3,Competitor Hotel 3,60.71,28,3.3
2024-01-31,PROP010,COMP_4,Competitor Hotel 4,77.67,6,4.5
2024-01-31,PROP010,COMP_5,Competitor Hotel 5,86.18,50,4.5
2024-02-01,PROP001,COMP_1,Competitor Hotel 1,108.65,21,3.1
2024-02-01,PROP001,COMP_2,Competitor Hotel 2,105.98,37,4.0
2024-02-01,PROP001,COMP_3,Competitor Hotel 3,108.28,20,4.3
2024-02-01,PROP002,COMP_1,Competitor Hotel 1,75.76,47,4.0
2024-02-01,PROP002,COMP_2,Competitor Hotel 2,129.66,21,4.7
2024-02-01,PROP002,COMP_3,Competitor Hotel 3,120.79,35,4.1
2024-02-01,PROP003,COMP_1,Competitor Hotel 1,101.66,7,3.7
2024-02-01,PROP003,COMP_2,Competitor Hotel 2,141.09,44,3.7
2024-02-01,PROP003,COMP_3,Competitor Hotel 3,74.69,44,4.1
2024-02-01,PROP003,COMP_4,Competitor Hotel 4,158.66,46,3.8
2024-02-01,PROP004,COMP_1,Competitor Hotel 1,87.88,49,4.2
2024-02-01,PROP004,COMP_2,Competitor Hotel 2,114.35,2,4.1
2024-02-01,PROP004,COMP_3,Competitor Hotel 3,97.96,15,4.6
2024-02-01,PROP004,COMP_4,Competitor Hotel 4,151.8,43,4.2
2024-02-01,PROP004,COMP_5,Competitor Hotel 5,86.66,45,3.6
2024-02-01,PROP005,COMP_1,Competitor Hotel 1,68.43,8,3.7
2024-02-01,PROP005,COMP_2,Competitor Hotel 2,109.2,27,4.3
2024-02-01,PROP005,COMP_3,Competitor Hotel 3,121.05,36,3.7
2024-02-01,PROP005,COMP_4,Competitor Hotel 4,108.39,20,4.6
2024-02-01,PROP006,COMP_1,Competitor Hotel 1,114.46,30,4.7
2024-02-01,PROP006,COMP_2,Competitor Hotel 2,105.73,33,4.3
2024-02-01,PROP006,COMP_3,Competitor Hotel 3,81.37,18,2.7
2024-02-01,PROP006,COMP_4,Competitor Hotel 4,120.7,22,4.4
2024-02-01,PROP007,COMP_1,Competitor Hotel 1,115.45,25,3.9
2024-02-01,PROP007,COMP_2,Competitor Hotel 2,114.91,13,3.6
2024-02-01,PROP007,COMP_3,Competitor Hotel 3,116.17,25,4.9
2024-02-01,PROP007,COMP_4,Competitor Hotel 4,86.24,46,3.8
2024-02-01,PROP008,COMP_1,Competitor Hotel 1,146.97,5,4.2
2024-02-01,PROP008,COMP_2,Competitor Hotel 2,44.04,3,3.9
2024-02-01,PROP008,COMP_3,Competitor Hotel 3,110.8,5,3.0
2024-02-01,PROP008,COMP_4,Competitor Hotel 4,82.66,50,3.2
2024-02-01,PROP008,COMP_5,Competitor Hotel 5,86.05,28,3.1
2024-02-01,PROP009,COMP_1,Competitor Hotel 1,105.72,44,4.0
2024-02-01,PROP009,COMP_2,Competitor Hotel 2,131.63,43,3.1
2024-02-01,PROP009,COMP_3,Competitor Hotel 3,166.43,34,3.4
2024-02-01,PROP010,COMP_1,Competitor Hotel 1,127.77,25,3.2
2024-02-01,PROP010,COMP_2,Competitor Hotel 2,177.06,0,3.6
2024-02-01,PROP010,COMP_3,Competitor Hotel 3,145.07,44,3.9
2024-02-01,PROP010,COMP_4,Competitor Hotel 4,74.9,26,4.1
2024-02-02,PROP001,COMP_1,Competitor Hotel 1,158.11,38,4.6
2024-02-02,PROP001,COMP_2,Competitor Hotel 2,89.61,24,3.8
2024-02-02,PROP001,COMP_3,Competitor Hotel 3,85.59,2,3.5
2024-02-02,PROP001,COMP_4,Competitor Hotel 4,91.75,24,4.3
2024-02-02,PROP002,COMP_1,Competitor Hotel 1,71.92,36,3.4
2024-02-02,PROP002,COMP_2,Competitor Hotel 2,76.13,13,3.7
2024-02-02,PROP002,COMP_3,Competitor Hotel 3,76.85,31,3.6
2024-02-02,PROP002,COMP_4,Competitor Hotel 4,77.73,40,4.5
2024-02-02,PROP002,COMP_5,Competitor Hotel 5,91.89,8,4.1
2024-02-02,PROP003,COMP_1,Competitor Hotel 1,117.88,19,4.1
2024-02-02,PROP003,COMP_2,Competitor Hotel 2,91.74,43,3.7
2024-02-02,PROP003,COMP_3,Competitor Hotel 3,91.34,42,4.1
2024-02-02,PROP004,COMP_1,Competitor Hotel 1,61.14,23,3.3
2024-02-02,PROP004,COMP_2,Competitor Hotel 2,136.66,42,4.3
2024-02-02,PROP004,COMP_3,Competitor Hotel 3,100.68,4,3.7
2024-02-02,PROP004,COMP_4,Competitor Hotel 4,111.48,31,4.5
2024-02-02,PROP004,COMP_5,Competitor Hotel 5,132.54,36,4.2
2024-02-02,PROP005,COMP_1,Competitor Hotel 1,91.99,6,4.9
2024-02-02,PROP005,COMP_2,Competitor Hotel 2,126.24,13,4.1
2024-02-02,PROP005,COMP_3,Competitor Hotel 3,132.92,13,3.9
2024-02-02,PROP006,COMP_1,Competitor Hotel 1,84.63,2,3.6
2024-02-02,PROP006,COMP_2,Competitor Hotel 2,142.2,7,4.0
2024-02-02,PROP006,COMP_3,Competitor Hotel 3,93.04,45,3.6
2024-02-02,PROP007,COMP_1,Competitor Hotel 1,146.47,36,4.0
2024-02-02,PROP007,COMP_2,Competitor Hotel 2,84.47,23,3.5
2024-02-02,PROP007,COMP_3,Competitor Hotel 3,113.0,5,4.0
2024-02-02,PROP007,COMP_4,Competitor Hotel 4,77.33,14,4.1
2024-02-02,PROP008,COMP_1,Competitor Hotel 1,64.03,1,3.5
2024-02-02,PROP008,COMP_2,Competitor Hotel 2,69.33,22,3.0
2024-02-02,PROP008,COMP_3,Competitor Hotel 3,138.39,44,3.0
2024-02-02,PROP009,COMP_1,Competitor Hotel 1,135.23,43,4.5
2024-02-02,PROP009,COMP_2,Competitor Hotel 2,65.89,14,5.1
2024-02-02,PROP009,COMP_3,Competitor Hotel 3,90.53,29,3.5
2024-02-02,PROP009,COMP_4,Competitor Hotel 4,99.7,33,3.3
2024-02-02,PROP010,COMP_1,Competitor Hotel 1,113.22,5,4.8
2024-02-02,PROP010,COMP_2,Competitor Hotel 2,111.02,43,3.7
2024-02-02,PROP010,COMP_3,Competitor Hotel 3,163.28,40,3.4
2024-02-03,PROP001,COMP_1,Competitor Hotel 1,100.08,31,4.5
2024-02-03,PROP001,COMP_2,Competitor Hotel 2,79.24,4,4.2
2024-02-03,PROP001,COMP_3,Competitor Hotel 3,60.8,2,3.3
2024-02-03,PROP001,COMP_4,Competitor Hotel 4,15.61,19,4.3
2024-02-03,PROP002,COMP_1,Competitor Hotel 1,122.56,11,3.6
2024-02-03,PROP002,COMP_2,Competitor Hotel 2,105.82,32,4.3
2024-02-03,PROP002,COMP_3,Competitor Hotel 3,91.85,18,3.9
2024-02-03,PROP003,COMP_1,Competitor Hotel 1,85.66,32,4.3
2024-02-03,PROP003,COMP_2,Competitor Hotel 2,100.89,47,3.3
2024-02-03,PROP003,COMP_3,Competitor Hotel 3,101.98,31,4.0
2024-02-03,PROP004,COMP_1,Competitor Hotel 1,56.79,10,3.5
2024-02-03,PROP004,COMP_2,Competitor Hotel 2,120.37,26,4.8
2024-02-03,PROP004,COMP_3,Competitor Hotel 3,125.83,25,4.7
2024-02-03,PROP005,COMP_1,Competitor Hotel 1,63.73,36,4.3
2024-02-03,PROP005,COMP_2,Competitor Hotel 2,80.87,38,4.3
2024-02-03,PROP005,COMP_3,Competitor Hotel 3,98.86,31,4.3
2024-02-03,PROP005,COMP_4,Competitor Hotel 4,89.36,34,4.4
2024-02-03,PROP006,COMP_1,Competitor Hotel 1,137.79,30,3.8
2024-02-03,PROP006,COMP_2,Competitor Hotel 2,89.53,5,3.7
2024-02-03,PROP006,COMP_3,Competitor Hotel 3,126.02,45,3.9
2024-02-03,PROP006,COMP_4,Competitor Hotel 4,83.93,18,4.7
2024-02-03,PROP006,COMP_5,Competitor Hotel 5,119.92,31,4.3
2024-02-03,PROP007,COMP_1,Competitor Hotel 1,106.01,36,4.0
2024-02-03,PROP007,COMP_2,Competitor Hotel 2,77.68,17,3.6
2024-02-03,PROP007,COMP_3,Competitor Hotel 3,74.8,13,3.2
2024-02-03,PROP007,COMP_4,Competitor Hotel 4,109.23,13,4.1
2024-02-03,PROP008,COMP_1,Competitor Hotel 1,66.76,24,3.9
2024-02-03,PROP008,COMP_2,Competitor Hotel 2,30.44,22,4.1
2024-02-03,PROP008,COMP_3,Competitor Hotel 3,90.99,46,4.2
2024-02-03,PROP008,COMP_4,Competitor Hotel 4,136.97,32,3.1
2024-02-03,PROP008,COMP_5,Competitor Hotel 5,169.38,13,5.0
2024-02-03,PROP009,COMP_1,Competitor Hotel 1,151.77,50,4.4
2024-02-03,PROP009,COMP_2,Competitor Hotel 2,84.06,30,3.2
2024-02-03,PROP009,COMP_3,Competitor Hotel 3,71.24,47,4.2
2024-02-03,PROP009,COMP_4,Competitor Hotel 4,114.22,25,4.5
2024-02-03,PROP010,COMP_1,Competitor Hotel 1,142.64,48,4.5
2024-02-03,PROP010,COMP_2,Competitor Hotel 2,60.13,37,3.7
2024-02-03,PROP010,COMP_3,Competitor Hotel 3,67.27,30,4.4
2024-02-03,PROP010,COMP_4,Competitor Hotel 4,70.57,48,4.1
2024-02-04,PROP001,COMP_1,Competitor Hotel 1,62.67,19,3.7
2024-02-04,PROP001,COMP_2,Competitor Hotel 2,57.08,33,3.9
2024-02-04,PROP001,COMP_3,Competitor Hotel 3,117.1,14,4.9
2024-02-04,PROP001,COMP_4,Competitor Hotel 4,95.57,17,4.2
2024-02-04,PROP001,COMP_5,Competitor Hotel 5,143.29,11,3.5
2024-02-04,PROP002,COMP_1,Competitor Hotel 1,68.19,41,4.2
2024-02-04,PROP002,COMP_2,Competitor Hotel 2,94.05,50,4.6
2024-02-04,PROP002,COMP_3,Competitor Hotel 3,127.77,34,4.0
2024-02-04,PROP003,COMP_1,Competitor Hotel 1,85.54,15,4.4
2024-02-04,PROP003,COMP_2,Competitor Hotel 2,88.58,30,3.4
2024-02-04,PROP003,COMP_3,Competitor Hotel 3,88.32,45,5.4
2024-02-04,PROP004,COMP_1,Competitor Hotel 1,104.69,47,4.4
2024-02-04,PROP004,COMP_2,Competitor Hotel 2,69.41,38,4.5
2024-02-04,PROP004,COMP_3,Competitor Hotel 3,122.77,19,4.0
2024-02-04,PROP005,COMP_1,Competitor Hotel 1,42.9,49,4.0
2024-02-04,PROP005,COMP_2,Competitor Hotel 2,76.41,10,3.4
2024-02-04,PROP005,COMP_3,Competitor Hotel 3,99.06,5,3.9
2024-02-04,PROP005,COMP_4,Competitor Hotel 4,128.51,14,4.0
2024-02-04,PROP006,COMP_1,Competitor Hotel 1,76.57,33,2.8
2024-02-04,PROP006,COMP_2,Competitor Hotel 2,107.91,42,4.5
2024-02-04,PROP006,COMP_3,Competitor Hotel 3,121.0,15,3.1
2024-02-04,PROP007,COMP_1,Competitor Hotel 1,104.64,13,3.9
2024-02-04,PROP007,COMP_2,Competitor Hotel 2,95.92,19,3.5
2024-02-04,PROP007,COMP_3,Competitor Hotel 3,30.35,6,4.4
2024-02-04,PROP007,COMP_4,Competitor Hotel 4,110.07,34,4.6
2024-02-04,PROP008,COMP_1,Competitor Hotel 1,87.7,5,4.2
2024-02-04,PROP008,COMP_2,Competitor Hotel 2,101.16,25,3.4
2024-02-04,PROP008,COMP_3,Competitor Hotel 3,98.46,22,4.4
2024-02-04,PROP008,COMP_4,Competitor Hotel 4,97.84,19,3.8
2024-02-04,PROP009,COMP_1,Competitor Hotel 1,128.73,48,3.7
2024-02-04,PROP009,COMP_2,Competitor Hotel 2,84.63,13,3.5
2024-02-04,PROP009,COMP_3,Competitor Hotel 3,68.22,18,3.9
2024-02-04,PROP010,COMP_1,Competitor Hotel 1,73.85,15,4.6
2024-02-04,PROP010,COMP_2,Competitor Hotel 2,138.77,1,3.7
2024-02-04,PROP010,COMP_3,Competitor Hotel 3,138.35,30,4.4
2024-02-04,PROP010,COMP_4,Competitor Hotel 4,102.49,47,4.2
2024-02-05,PROP001,COMP_1,Competitor Hotel 1,149.18,7,4.7
2024-02-05,PROP001,COMP_2,Competitor Hotel 2,34.84,31,4.6
2024-02-05,PROP001,COMP_3,Competitor Hotel 3,63.42,46,4.2
2024-02-05,PROP001,COMP_4,Competitor Hotel 4,127.41,37,4.8
2024-02-05,PROP002,COMP_1,Competitor Hotel 1,76.1,44,3.6
2024-02-05,PROP002,COMP_2,Competitor Hotel 2,108.67,11,4.2
2024-02-05,PROP002,COMP_3,Competitor Hotel 3,91.91,2,4.4
2024-02-05,PROP002,COMP_4,Competitor Hotel 4,83.16,47,3.6
2024-02-05,PROP002,COMP_5,Competitor Hotel 5,108.39,22,4.4
2024-02-05,PROP003,COMP_1,Competitor Hotel 1,132.4,50,4.0
2024-02-05,PROP003,COMP_2,Competitor Hotel 2,158.95,1,3.0
2024-02-05,PROP003,COMP_3,Competitor Hotel 3,155.79,9,4.3
2024-02-05,PROP003,COMP_4,Competitor Hotel 4,116.66,38,3.3
2024-02-05,PROP003,COMP_5,Competitor Hotel 5,130.33,35,4.7
2024-02-05,PROP004,COMP_1,Competitor Hotel 1,91.53,43,3.8
2024-02-05,PROP004,COMP_2,Competitor Hotel 2,112.81,36,4.0
2024-02-05,PROP004,COMP_3,Competitor Hotel 3,100.86,39,4.1
2024-02-05,PROP004,COMP_4,Competitor Hotel 4,138.83,4,3.8
2024-02-05,PROP004,COMP_5,Competitor Hotel 5,111.12,6,3.3
2024-02-05,PROP005,COMP_1,Competitor Hotel 1,111.97,39,3.8
2024-02-05,PROP005,COMP_2,Competitor Hotel 2,86.53,5,3.6
2024-02-05,PROP005,COMP_3,Competitor Hotel 3,126.22,25,4.3
2024-02-05,PROP005,COMP_4,Competitor Hotel 4,110.25,44,3.2
2024-02-05,PROP005,COMP_5,Competitor Hotel 5,111.84,39,4.1
2024-02-05,PROP006,COMP_1,Competitor Hotel 1,62.7,10,3.9
2024-02-05,PROP006,COMP_2,Competitor Hotel 2,105.26,2,3.9
2024-02-05,PROP006,COMP_3,Competitor Hotel 3,37.81,40,4.0
2024-02-05,PROP007,COMP_1,Competitor Hotel 1,73.82,33,4.0
2024-02-05,PROP007,COMP_2,Competitor Hotel 2,73.35,26,3.6
2024-02-05,PROP007,COMP_3,Competitor Hotel 3,147.55,17,4.2
2024-02-05,PROP007,COMP_4,Competitor Hotel 4,92.02,21,3.6
2024-02-05,PROP007,COMP_5,Competitor Hotel 5,83.16,28,4.1
2024-02-05,PROP008,COMP_1,Competitor Hotel 1,116.46,22,4.2
2024-02-05,PROP008,COMP_2,Competitor Hotel 2,85.88,15,3.6
2024-02-05,PROP008,COMP_3,Competitor Hotel 3,98.08,1,3.3
2024-02-05,PROP008,COMP_4,Competitor Hotel 4,66.53,42,3.6
2024-02-05,PROP008,COMP_5,Competitor Hotel 5,68.67,11,4.4
2024-02-05,PROP009,COMP_1,Competitor Hotel 1,45.47,43,4.1
2024-02-05,PROP009,COMP_2,Competitor Hotel 2,135.12,17,4.9
2024-02-05,PROP009,COMP_3,Competitor Hotel 3,95.58,20,4.2
2024-02-05,PROP009,COMP_4,Competitor Hotel 4,89.56,40,4.2
2024-02-05,PROP009,COMP_5,Competitor Hotel 5,116.62,38,3.3
2024-02-05,PROP010,COMP_1,Competitor Hotel 1,99.15,34,4.4
2024-02-05,PROP010,COMP_2,Competitor Hotel 2,126.78,16,3.3
2024-02-05,PROP010,COMP_3,Competitor Hotel 3,80.48,11,3.5
2024-02-05,PROP010,COMP_4,Competitor Hotel 4,108.32,50,4.2
2024-02-06,PROP001,COMP_1,Competitor Hotel 1,116.64,37,4.1
2024-02-06,PROP001,COMP_2,Competitor Hotel 2,76.1,27,4.1
2024-02-06,PROP001,COMP_3,Competitor Hotel 3,153.77,4,4.1
2024-02-06,PROP001,COMP_4,Competitor Hotel 4,85.92,0,4.1
2024-02-06,PROP002,COMP_1,Competitor Hotel 1,85.67,17,4.0
2024-02-06,PROP002,COMP_2,Competitor Hotel 2,86.65,39,4.2
2024-02-06,PROP002,COMP_3,Competitor Hotel 3,93.56,44,3.7
2024-02-06,PROP002,COMP_4,Competitor Hotel 4,95.12,24,3.5
2024-02-06,PROP003,COMP_1,Competitor Hotel 1,92.05,1,3.3
2024-02-06,PROP003,COMP_2,Competitor Hotel 2,109.33,50,4.3
2024-02-06,PROP003,COMP_3,Competitor Hotel 3,86.32,19,3.0
2024-02-06,PROP003,COMP_4,Competitor Hotel 4,71.51,40,4.0
2024-02-06,PROP004,COMP_1,Competitor Hotel 1,40.45,20,3.7
2024-02-06,PROP004,COMP_2,Competitor Hotel 2,86.58,26,3.0
2024-02-06,PROP004,COMP_3,Competitor Hotel 3,112.67,38,3.2
2024-02-06,PROP005,COMP_1,Competitor Hotel 1,82.43,25,4.9
2024-02-06,PROP005,COMP_2,Competitor Hotel 2,133.71,21,4.1
2024-02-06,PROP005,COMP_3,Competitor Hotel 3,144.76,40,3.8
2024-02-06,PROP006,COMP_1,Competitor Hotel 1,121.67,14,4.0
2024-02-06,PROP006,COMP_2,Competitor Hotel 2,85.11,27,3.9
2024-02-06,PROP006,COMP_3,Competitor Hotel 3,114.2,22,3.9
2024-02-06,PROP007,COMP_1,Competitor Hotel 1,120.16,34,4.3
2024-02-06,PROP007,COMP_2,Competitor Hotel 2,112.81,34,4.5
2024-02-06,PROP007,COMP_3,Competitor Hotel 3,121.12,17,4.4
2024-02-06,PROP007,COMP_4,Competitor Hotel 4,121.85,7,4.1
2024-02-06,PROP008,COMP_1,Competitor Hotel 1,100.02,24,4.5
2024-02-06,PROP008,COMP_2,Competitor Hotel 2,109.91,4,4.3
2024-02-06,PROP008,COMP_3,Competitor Hotel 3,92.83,38,4.1
2024-02-06,PROP008,COMP_4,Competitor Hotel 4,92.1,35,4.9
2024-02-06,PROP009,COMP_1,Competitor Hotel 1,115.11,1,4.5
2024-02-06,PROP009,COMP_2,Competitor Hotel 2,95.49,32,3.8
2024-02-06,PROP009,COMP_3,Competitor Hotel 3,106.29,21,3.6
2024-02-06,PROP010,COMP_1,Competitor Hotel 1,76.08,4,4.2
2024-02-06,PROP010,COMP_2,Competitor Hotel 2,67.3,44,4.6
2024-02-06,PROP010,COMP_3,Competitor Hotel 3,108.67,7,3.2
2024-02-06,PROP010,COMP_4,Competitor Hotel 4,103.07,34,3.6
2024-02-07,PROP001,COMP_1,Competitor Hotel 1,94.75,37,4.0
2024-02-07,PROP001,COMP_2,Competitor Hotel 2,89.85,13,4.6
2024-02-07,PROP001,COMP_3,Competitor Hotel 3,119.41,32,4.0
2024-02-07,PROP001,COMP_4,Competitor Hotel 4,88.0,10,3.5
2024-02-07,PROP002,COMP_1,Competitor Hotel 1,111.99,9,3.1
2024-02-07,PROP002,COMP_2,Competitor Hotel 2,128.13,0,3.8
2024-02-07,PROP002,COMP_3,Competitor Hotel 3,95.29,1,4.0
2024-02-07,PROP002,COMP_4,Competitor Hotel 4,76.84,19,4.5
2024-02-07,PROP003,COMP_1,Competitor Hotel 1,70.21,0,3.7
2024-02-07,PROP003,COMP_2,Competitor Hotel 2,116.19,32,4.0
2024-02-07,PROP003,COMP_3,Competitor Hotel 3,39.17,43,4.7
2024-02-07,PROP003,COMP_4,Competitor Hotel 4,84.1,11,4.9
2024-02-07,PROP003,COMP_5,Competitor Hotel 5,153.64,7,4.5
2024-02-07,PROP004,COMP_1,Competitor Hotel 1,151.17,5,3.6
2024-02-07,PROP004,COMP_2,Competitor Hotel 2,81.29,8,3.7
2024-02-07,PROP004,COMP_3,Competitor Hotel 3,72.3,9,3.9
2024-02-07,PROP005,COMP_1,Competitor Hotel 1,68.78,22,4.5
2024-02-07,PROP005,COMP_2,Competitor Hotel 2,141.3,25,3.8
2024-02-07,PROP005,COMP_3,Competitor Hotel 3,120.78,9,3.1
2024-02-07,PROP005,COMP_4,Competitor Hotel 4,106.53,28,4.4
2024-02-07,PROP006,COMP_1,Competitor Hotel 1,107.26,35,4.4
2024-02-07,PROP006,COMP_2,Competitor Hotel 2,80.85,34,3.8
2024-02-07,PROP006,COMP_3,Competitor Hotel 3,123.24,31,4.0
2024-02-07,PROP007,COMP_1,Competitor Hotel 1,83.29,5,3.6
2024-02-07,PROP007,COMP_2,Competitor Hotel 2,94.26,20,4.4
2024-02-07,PROP007,COMP_3,Competitor Hotel 3,174.25,41,4.5
2024-02-07,PROP007,COMP_4,Competitor Hotel 4,81.33,11,3.1
2024-02-07,PROP008,COMP_1,Competitor Hotel 1,99.9,9,4.4
2024-02-07,PROP008,COMP_2,Competitor Hotel 2,135.09,23,4.9
2024-02-07,PROP008,COMP_3,Competitor Hotel 3,118.81,38,4.7
2024-02-07,PROP008,COMP_4,Competitor Hotel 4,79.96,7,3.9
2024-02-07,PROP008,COMP_5,Competitor Hotel 5,126.51,1,4.3
2024-02-07,PROP009,COMP_1,Competitor Hotel 1,115.9,15,4.0
2024-02-07,PROP009,COMP_2,Competitor Hotel 2,84.09,0,4.0
2024-02-07,PROP009,COMP_3,Competitor Hotel 3,108.77,2,3.8
2024-02-07,PROP009,COMP_4,Competitor Hotel 4,49.71,13,3.5
2024-02-07,PROP009,COMP_5,Competitor Hotel 5,111.12,5,4.5
2024-02-07,PROP010,COMP_1,Competitor Hotel 1,71.86,40,3.8
2024-02-07,PROP010,COMP_2,Competitor Hotel 2,112.4,15,4.5
2024-02-07,PROP010,COMP_3,Competitor Hotel 3,86.59,16,3.4
2024-02-08,PROP001,COMP_1,Competitor Hotel 1,109.9,33,4.5
2024-02-08,PROP001,COMP_2,Competitor Hotel 2,102.01,46,4.3
2024-02-08,PROP001,COMP_3,Competitor Hotel 3,101.88,19,4.4
2024-02-08,PROP002,COMP_1,Competitor Hotel 1,57.08,2,4.0
2024-02-08,PROP002,COMP_2,Competitor Hotel 2,103.46,12,5.2
2024-02-08,PROP002,COMP_3,Competitor Hotel 3,81.84,23,3.6
2024-02-08,PROP002,COMP_4,Competitor Hotel 4,75.64,11,3.2
2024-02-08,PROP002,COMP_5,Competitor Hotel 5,70.77,25,3.4
